created_at,sum_interaction_count,sum_weighted_sentiment,positive_count,negative_count,null_count,volume_tweets,overall_sentiment,modified,Date,Symbol,Volume,Only_date,VWAP
2020-04-17-15,12,14,2,5,6,13,1.1666666666666667,2020-04-17-17,2020-04-17-17,BTC.X,95.86600775,2020-04-17,7063.634999999999
2020-04-15-21,0,0,0,0,7,7,"",2020-04-15-23,2020-04-15-23,ETH.X,4277.567299,2020-04-15,154.595
2020-04-01-03,0,0,0,0,77,77,"",2020-04-01-05,2020-04-01-05,BTC.X,22.41290462,2020-04-01,6338.170000000001
2020-03-30-17,81,156,36,1,33,70,1.9259259259259258,2020-03-30-19,2020-03-30-19,BTC.X,125.2886106,2020-03-30,6391.465
2020-04-12-08,1,1,0,1,25,26,1.0,2020-04-12-10,2020-04-12-10,BTC.X,6.217535023,2020-04-12,6851.261666666666
2020-04-08-13,21,42,21,0,58,79,2.0,2020-04-08-15,2020-04-08-15,ETH.X,307.1487334,2020-04-08,169.13666666666668
2020-04-13-10,0,0,0,0,13,13,"",2020-04-13-12,2020-04-13-12,ETH.X,1365.959057,2020-04-13,155.07333333333332
2020-04-08-21,0,0,0,0,14,14,"",2020-04-08-23,2020-04-08-23,ETH.X,317.2754242,2020-04-08,173.34666666666666
2020-04-13-01,81,162,19,0,33,52,2.0,2020-04-13-03,2020-04-13-03,LTC.X,239.39884,2020-04-13,40.27166666666667
2020-04-27-19,64,127,15,1,4,20,1.984375,2020-04-27-21,2020-04-27-21,BTC.X,77.54477854,2020-04-27,7736.786666666667
2020-03-26-03,0,0,0,0,5,5,"",2020-03-26-05,2020-03-26-05,BTC.X,37.25543659,2020-03-26,6696.18
2020-03-29-16,44,88,22,0,0,22,2.0,2020-03-29-18,2020-03-29-18,ETH.X,87.14118082,2020-03-29,127.92999999999999
2020-04-15-00,0,0,0,0,15,15,"",2020-04-15-02,2020-04-15-02,LTC.X,227.62788,2020-04-15,41.278333333333336
2020-04-16-13,0,0,0,0,60,60,"",2020-04-16-15,2020-04-16-15,BCH.X,2.343,2020-04-16,232.14666666666668
2020-04-11-23,0,0,0,0,37,37,"",2020-04-12-01,2020-04-12-01,ETH.X,50.73885905,2020-04-12,157.94666666666663
2020-04-18-01,60,112,15,2,14,31,1.8666666666666667,2020-04-18-03,2020-04-18-03,BTC.X,6.442953992,2020-04-18,7102.928333333333
2020-04-18-13,189,378,30,0,27,57,2.0,2020-04-18-15,2020-04-18-15,LTC.X,1311.81939,2020-04-18,43.78666666666667
2020-04-09-01,386,772,39,0,0,39,2.0,2020-04-09-03,2020-04-09-03,ETH.X,274.2264923,2020-04-09,171.09
2020-03-30-17,69,138,31,0,38,69,2.0,2020-03-30-19,2020-03-30-19,ETH.X,562.6664079,2020-03-30,132.47666666666666
2020-04-04-08,66,132,33,0,0,33,2.0,2020-04-04-10,2020-04-04-10,BCH.X,0.0,2020-04-04,237.0
2020-04-06-18,15,30,15,0,0,15,2.0,2020-04-06-20,2020-04-06-20,BCH.X,0.0,2020-04-06,241.38
2020-04-30-02,1,2,1,0,2,3,2.0,2020-04-30-04,2020-04-30-04,ETH.X,1472.851885,2020-04-30,224.61166666666668
2020-04-14-22,1,2,1,0,1,2,2.0,2020-04-15-00,2020-04-15-00,BTC.X,94.51344481,2020-04-15,6861.014999999999
2020-04-19-15,66,132,19,0,14,33,2.0,2020-04-19-17,2020-04-19-17,ETH.X,438.0664142,2020-04-19,181.905
2020-03-28-03,66,85,8,33,19,60,1.2878787878787878,2020-03-28-05,2020-03-28-05,ETH.X,332.0433728,2020-03-28,128.18166666666664
2020-04-11-07,0,0,0,0,25,25,"",2020-04-11-09,2020-04-11-09,BCH.X,0.0,2020-04-11,241.0
2020-04-20-21,31,54,10,4,15,29,1.7419354838709677,2020-04-20-23,2020-04-20-23,BTC.X,60.37595166,2020-04-20,6876.156666666667
2020-03-30-17,39,78,21,0,45,66,2.0,2020-03-30-19,2020-03-30-19,LTC.X,73.59713,2020-03-30,39.00333333333333
2020-04-14-00,186,372,31,0,3,34,2.0,2020-04-14-02,2020-04-14-02,BTC.X,38.83650933,2020-04-14,6875.413333333333
2020-03-26-04,0,0,0,0,23,23,"",2020-03-26-06,2020-03-26-06,ETH.X,490.830432,2020-03-26,135.41333333333333
2020-04-19-07,15,25,6,2,27,35,1.6666666666666667,2020-04-19-09,2020-04-19-09,BTC.X,1.01774246,2020-04-19,7173.798333333333
2020-04-25-20,38,76,11,0,0,11,2.0,2020-04-25-22,2020-04-25-22,ETH.X,879.0040889,2020-04-25,193.71666666666667
2020-03-29-05,0,0,0,0,10,10,"",2020-03-29-07,2020-03-29-07,ETH.X,199.34588,2020-03-29,129.56
2020-04-26-14,84,168,29,0,0,29,2.0,2020-04-26-16,2020-04-26-16,BCH.X,0.0,2020-04-26,241.5
2020-03-30-08,16,32,7,0,0,7,2.0,2020-03-30-10,2020-03-30-10,LTC.X,499.39302,2020-03-30,38.64666666666667
2020-03-24-10,0,0,0,0,3,3,"",2020-03-24-12,2020-03-24-12,BTC.X,247.6864462,2020-03-24,6725.113333333334
2020-04-29-20,3,3,0,3,0,3,1.0,2020-04-29-22,2020-04-29-22,LTC.X,498.62549,2020-04-29,48.693333333333335
2020-04-13-17,66,132,23,0,62,85,2.0,2020-04-13-19,2020-04-13-19,LTC.X,1124.17174,2020-04-13,40.655
2020-04-30-07,60,120,44,0,0,44,2.0,2020-04-30-09,2020-04-30-09,LTC.X,2909.2388,2020-04-30,47.946666666666665
2020-04-07-11,217,406,58,5,12,75,1.8709677419354838,2020-04-07-13,2020-04-07-13,ETH.X,742.4904178,2020-04-07,171.665
2020-04-07-13,62,124,30,0,17,47,2.0,2020-04-07-15,2020-04-07-15,ETH.X,661.8273839,2020-04-07,169.3033333333333
2020-04-10-21,16,32,7,0,40,47,2.0,2020-04-10-23,2020-04-10-23,BTC.X,85.17729621,2020-04-10,6868.935
2020-03-24-23,238,238,0,34,10,44,1.0,2020-03-25-01,2020-03-25-01,LTC.X,4118.16891,2020-03-25,40.44
2020-04-21-10,12,24,12,0,0,12,2.0,2020-04-21-12,2020-04-21-12,ETH.X,930.2417564,2020-04-21,170.45666666666668
2020-04-22-12,16,32,6,0,2,8,2.0,2020-04-22-14,2020-04-22-14,BTC.X,268.2096828,2020-04-22,7101.978333333333
2020-04-05-16,15,22,1,3,30,34,1.4666666666666666,2020-04-05-18,2020-04-05-18,BTC.X,56.96063551,2020-04-05,6806.790000000001
2020-04-30-18,20,40,20,0,20,40,2.0,2020-04-30-20,2020-04-30-20,LTC.X,1665.818415,2020-04-30,47.068333333333335
2020-04-10-20,50,80,18,8,15,41,1.6,2020-04-10-22,2020-04-10-22,BTC.X,115.6071527,2020-04-10,6897.075
2020-04-24-14,7,14,4,0,4,8,2.0,2020-04-24-16,2020-04-24-16,ETH.X,140.3020635,2020-04-24,187.92500000000004
2020-03-20-19,0,0,0,0,1,1,"",2020-03-20-21,2020-03-20-21,BTC.X,163.6733907,2020-03-20,6105.306666666666
2020-04-08-04,91,182,20,0,74,94,2.0,2020-04-08-06,2020-04-08-06,BTC.X,131.7557595,2020-04-08,7383.333333333333
2020-04-27-14,42,83,18,1,27,46,1.9761904761904763,2020-04-27-16,2020-04-27-16,BTC.X,81.60686281,2020-04-27,7688.721666666667
2020-04-12-10,82,164,28,0,0,28,2.0,2020-04-12-12,2020-04-12-12,LTC.X,275.7136,2020-04-12,42.845
2020-04-12-10,76,152,22,0,4,26,2.0,2020-04-12-12,2020-04-12-12,ETH.X,264.6467927,2020-04-12,159.5
2020-04-30-03,903,1804,144,2,75,221,1.9977851605758583,2020-04-30-05,2020-04-30-05,ETH.X,1023.683237,2020-04-30,225.06000000000003
2020-04-09-15,13,22,4,1,4,9,1.6923076923076923,2020-04-09-17,2020-04-09-17,BTC.X,185.3989145,2020-04-09,7303.360000000001
2020-05-01-03,9,16,3,1,5,9,1.7777777777777777,2020-05-01-05,2020-05-01-05,BTC.X,48.30427827,2020-05-01,8805.2
2020-05-01-09,117,234,40,0,13,53,2.0,2020-05-01-11,2020-05-01-11,LTC.X,588.05042,2020-05-01,48.105
2020-04-18-17,5,10,5,0,0,5,2.0,2020-04-18-19,2020-04-18-19,LTC.X,39.82507,2020-04-18,43.58833333333333
2020-03-24-14,96,192,12,0,3,15,2.0,2020-03-24-16,2020-03-24-16,BTC.X,246.7491142,2020-03-24,6622.743333333335
2020-04-16-05,112,112,0,52,0,52,1.0,2020-04-16-07,2020-04-16-07,BCH.X,0.0,2020-04-16,207.0
2020-04-27-22,21,39,15,2,6,23,1.8571428571428572,2020-04-28-00,2020-04-28-00,BTC.X,52.55347666,2020-04-28,7780.38
2020-03-30-14,53,106,21,0,0,21,2.0,2020-03-30-16,2020-03-30-16,LTC.X,754.8274171,2020-03-30,39.053333333333335
2020-04-11-07,0,0,0,0,35,35,"",2020-04-11-09,2020-04-11-09,BTC.X,29.83197136,2020-04-11,6881.451666666667
2020-04-11-18,7,14,4,0,4,8,2.0,2020-04-11-20,2020-04-11-20,ETH.X,1794.403885,2020-04-11,155.53833333333333
2020-04-04-13,14,26,3,1,5,9,1.8571428571428572,2020-04-04-15,2020-04-04-15,BTC.X,37.29071258,2020-04-04,6740.421666666666
2020-04-24-11,3,6,3,0,6,9,2.0,2020-04-24-13,2020-04-24-13,BTC.X,132.4892493,2020-04-24,7503.703333333334
2020-03-23-01,0,0,0,0,15,15,"",2020-03-23-03,2020-03-23-03,LTC.X,741.96158,2020-03-23,36.535000000000004
2020-04-24-09,1,2,1,0,3,4,2.0,2020-04-24-11,2020-04-24-11,BTC.X,127.1354772,2020-04-24,7540.406666666667
2020-04-23-16,12,24,2,0,1,3,2.0,2020-04-23-18,2020-04-23-18,ETH.X,874.6138234,2020-04-23,189.5583333333333
2020-04-18-06,85,170,43,0,43,86,2.0,2020-04-18-08,2020-04-18-08,BCH.X,0.0,2020-04-18,233.78
2020-03-27-23,1077,1077,0,63,8,71,1.0,2020-03-28-01,2020-03-28-01,LTC.X,1502.82033,2020-03-28,37.85666666666666
2020-03-23-19,160,320,20,0,0,20,2.0,2020-03-23-21,2020-03-23-21,BTC.X,156.1030301,2020-03-23,6451.954999999999
2020-03-27-20,0,0,0,0,3,3,"",2020-03-27-22,2020-03-27-22,ETH.X,153.2389323,2020-03-27,137.38666666666668
2020-03-28-05,0,0,0,0,66,66,"",2020-03-28-07,2020-03-28-07,BCH.X,0.0,2020-03-28,225.0
2020-04-02-22,1,2,1,0,9,10,2.0,2020-04-03-00,2020-04-03-00,ETH.X,267.938404,2020-04-03,141.475
2020-04-27-05,0,0,0,0,23,23,"",2020-04-27-07,2020-04-27-07,BCH.X,0.0,2020-04-27,241.5
2020-03-29-06,19,25,4,5,6,15,1.3157894736842106,2020-03-29-08,2020-03-29-08,BTC.X,99.3280109,2020-03-29,6144.766666666666
2020-03-30-11,20,40,14,0,0,14,2.0,2020-03-30-13,2020-03-30-13,LTC.X,843.73322,2020-03-30,38.87
2020-04-18-00,9,12,1,1,4,6,1.3333333333333333,2020-04-18-02,2020-04-18-02,BTC.X,66.32092539,2020-04-18,7097.918333333334
2020-04-04-17,46,92,15,0,0,15,2.0,2020-04-04-19,2020-04-04-19,LTC.X,737.44404,2020-04-04,40.5
2020-04-16-14,32,52,10,8,29,47,1.625,2020-04-16-16,2020-04-16-16,BTC.X,154.4785761,2020-04-16,7040.158333333333
2020-04-15-06,10,20,5,0,6,11,2.0,2020-04-15-08,2020-04-15-08,ETH.X,96.25541397,2020-04-15,159.48833333333334
2020-04-10-13,78,153,32,1,27,60,1.9615384615384615,2020-04-10-15,2020-04-10-15,BTC.X,153.4405452,2020-04-10,6833.296666666666
2020-04-28-18,50,91,15,3,10,28,1.82,2020-04-28-20,2020-04-28-20,ETH.X,419.2278553,2020-04-28,196.26166666666666
2020-04-17-05,7,14,5,0,9,14,2.0,2020-04-17-07,2020-04-17-07,BTC.X,24.0767179,2020-04-17,7062.373333333334
2020-04-26-23,42,80,12,2,12,26,1.9047619047619047,2020-04-27-01,2020-04-27-01,BTC.X,195.6189356,2020-04-27,7747.361666666667
2020-04-01-02,45,90,16,0,0,16,2.0,2020-04-01-04,2020-04-01-04,LTC.X,112.40677,2020-04-01,38.81666666666666
2020-04-06-00,4,8,4,0,12,16,2.0,2020-04-06-02,2020-04-06-02,ETH.X,424.2253631,2020-04-06,144.18833333333333
2020-04-29-02,7,13,3,1,1,5,1.8571428571428572,2020-04-29-04,2020-04-29-04,ETH.X,232.2833186,2020-04-29,198.72833333333332
2020-04-10-11,4,4,0,4,8,12,1.0,2020-04-10-13,2020-04-10-13,ETH.X,3159.256143,2020-04-10,158.275
2020-04-15-21,286,564,39,3,18,60,1.972027972027972,2020-04-15-23,2020-04-15-23,BTC.X,99.66155966,2020-04-15,6687.389999999999
2020-04-13-09,8,8,0,4,17,21,1.0,2020-04-13-11,2020-04-13-11,ETH.X,1124.906687,2020-04-13,155.11333333333334
2020-03-24-22,55,110,11,0,20,31,2.0,2020-03-25-00,2020-03-25-00,ETH.X,3831.87765,2020-03-25,139.85999999999999
2020-03-28-18,0,0,0,0,67,67,"",2020-03-28-20,2020-03-28-20,BCH.X,0.0,2020-03-28,225.0
2020-04-10-00,57,114,15,0,8,23,2.0,2020-04-10-02,2020-04-10-02,LTC.X,1104.512636,2020-04-10,46.053333333333335
2020-03-31-13,0,0,0,0,12,12,"",2020-03-31-15,2020-03-31-15,LTC.X,641.4492054,2020-03-31,39.02166666666667
2020-04-14-21,0,0,0,0,15,15,"",2020-04-14-23,2020-04-14-23,LTC.X,517.70892,2020-04-14,41.266666666666666
2020-03-22-04,0,0,0,0,10,10,"",2020-03-22-06,2020-03-22-06,LTC.X,2425.38791,2020-03-22,39.38666666666666
2020-03-24-22,22,44,22,0,0,22,2.0,2020-03-25-00,2020-03-25-00,BCH.X,0.0,2020-03-25,223.35
2020-04-15-13,0,0,0,0,54,54,"",2020-04-15-15,2020-04-15-15,BCH.X,0.0,2020-04-15,222.72
2020-03-31-06,6,10,2,2,11,15,1.6666666666666667,2020-03-31-08,2020-03-31-08,BTC.X,71.23417287,2020-03-31,6480.775000000001
2020-04-19-10,12,18,3,2,8,13,1.5,2020-04-19-12,2020-04-19-12,BTC.X,4.445019201,2020-04-19,7165.77
2020-04-29-08,11,22,6,0,10,16,2.0,2020-04-29-10,2020-04-29-10,BTC.X,409.3654101,2020-04-29,8079.636666666666
2020-03-25-09,0,0,0,0,2,2,"",2020-03-25-11,2020-03-25-11,ETH.X,2650.759746,2020-03-25,135.76000000000002
2020-04-26-04,0,0,0,0,3,3,"",2020-04-26-06,2020-04-26-06,ETH.X,430.039842,2020-04-26,193.25833333333335
2020-03-28-23,0,0,0,0,38,38,"",2020-03-29-01,2020-03-29-01,LTC.X,461.73618,2020-03-29,38.70333333333333
2020-03-29-15,224,240,16,70,6,92,1.0714285714285714,2020-03-29-17,2020-03-29-17,BCH.X,0.0,2020-03-29,210.85
2020-03-23-20,36,72,18,0,0,18,2.0,2020-03-23-22,2020-03-23-22,BCH.X,0.0,2020-03-23,218.86
2020-03-25-14,273,546,55,0,0,55,2.0,2020-03-25-16,2020-03-25-16,LTC.X,129.330064,2020-03-25,39.32
2020-03-26-20,14,28,7,0,5,12,2.0,2020-03-26-22,2020-03-26-22,BTC.X,57.3288461,2020-03-26,6731.416666666667
2020-04-22-10,102,196,16,2,5,23,1.9215686274509804,2020-04-22-12,2020-04-22-12,BTC.X,20.95288184,2020-04-22,6967.665
2020-04-24-03,88,149,21,7,0,28,1.6931818181818181,2020-04-24-05,2020-04-24-05,LTC.X,94.87652,2020-04-24,43.525
2020-04-12-03,170,340,18,0,0,18,2.0,2020-04-12-05,2020-04-12-05,ETH.X,620.609648,2020-04-12,157.17833333333337
2020-04-27-12,9,18,9,0,10,19,2.0,2020-04-27-14,2020-04-27-14,LTC.X,366.07422,2020-04-27,43.92333333333334
2020-04-15-04,19,38,7,0,0,7,2.0,2020-04-15-06,2020-04-15-06,ETH.X,113.1018821,2020-04-15,160.85666666666665
2020-03-29-15,0,0,0,0,11,11,"",2020-03-29-17,2020-03-29-17,LTC.X,65.54389,2020-03-29,38.33166666666667
2020-04-09-15,0,0,0,0,5,5,"",2020-04-09-17,2020-04-09-17,ETH.X,529.8926347,2020-04-09,170.27166666666665
2020-04-10-16,60,113,14,3,21,38,1.8833333333333333,2020-04-10-18,2020-04-10-18,BTC.X,69.32207524,2020-04-10,6901.196666666667
2020-04-04-17,20,40,10,0,0,10,2.0,2020-04-04-19,2020-04-04-19,ETH.X,508.9558266,2020-04-04,143.35833333333332
2020-04-12-14,46,92,20,0,5,25,2.0,2020-04-12-16,2020-04-12-16,LTC.X,1512.36479,2020-04-12,43.42499999999999
2020-04-15-23,68,104,6,9,9,24,1.5294117647058822,2020-04-16-01,2020-04-16-01,ETH.X,544.7908204,2020-04-16,152.185
2020-04-02-12,28,56,10,0,2,12,2.0,2020-04-02-14,2020-04-02-14,ETH.X,1089.718691,2020-04-02,138.18000000000004
2020-05-01-00,0,0,0,0,8,8,"",2020-05-01-02,2020-05-01-02,ETH.X,417.8493641,2020-05-01,209.33
2020-04-07-08,0,0,0,0,5,5,"",2020-04-07-10,2020-04-07-10,ETH.X,788.786714,2020-04-07,174.70166666666668
2020-04-24-04,0,0,0,0,3,3,"",2020-04-24-06,2020-04-24-06,ETH.X,981.502193,2020-04-24,187.7266666666667
2020-04-17-04,5,10,5,0,0,5,2.0,2020-04-17-06,2020-04-17-06,LTC.X,316.56796,2020-04-17,42.02166666666667
2020-04-16-09,46,91,34,1,10,45,1.9782608695652173,2020-04-16-11,2020-04-16-11,BTC.X,53.882154,2020-04-16,7009.915
2020-03-23-01,0,0,0,0,15,15,"",2020-03-23-03,2020-03-23-03,BCH.X,0.0,2020-03-23,201.98
2020-04-29-07,19,38,8,0,8,16,2.0,2020-04-29-09,2020-04-29-09,BTC.X,182.7634018,2020-04-29,7980.966666666667
2020-04-03-01,0,0,0,0,20,20,"",2020-04-03-03,2020-04-03-03,LTC.X,15.7071,2020-04-03,40.39333333333334
2020-04-21-14,14,26,5,2,7,14,1.8571428571428572,2020-04-21-16,2020-04-21-16,BTC.X,107.2133475,2020-04-21,6850.954999999999
2020-04-04-15,0,0,0,0,7,7,"",2020-04-04-17,2020-04-04-17,ETH.X,1186.26487,2020-04-04,144.03166666666667
2020-04-04-20,7,14,3,0,3,6,2.0,2020-04-04-22,2020-04-04-22,BTC.X,72.88755771,2020-04-04,6864.761666666666
2020-04-26-13,9,18,2,0,1,3,2.0,2020-04-26-15,2020-04-26-15,BTC.X,175.7416381,2020-04-26,7603.509999999999
2020-04-28-15,3,6,2,0,0,2,2.0,2020-04-28-17,2020-04-28-17,LTC.X,234.2420827,2020-04-28,44.583333333333336
2020-03-28-09,0,0,0,0,6,6,"",2020-03-28-11,2020-03-28-11,LTC.X,38.65979,2020-03-28,37.99
2020-03-31-03,24,48,13,0,12,25,2.0,2020-03-31-05,2020-03-31-05,ETH.X,136.49954,2020-03-31,131.28166666666667
2020-04-15-12,27,29,1,9,23,33,1.0740740740740742,2020-04-15-14,2020-04-15-14,BTC.X,112.2997022,2020-04-15,6748.488333333334
2020-04-20-04,102,200,19,1,68,88,1.9607843137254901,2020-04-20-06,2020-04-20-06,BTC.X,20.92118983,2020-04-20,7184.406666666667
2020-04-27-14,30,60,15,0,25,40,2.0,2020-04-27-16,2020-04-27-16,ETH.X,216.6210797,2020-04-27,193.1016666666667
2020-04-20-00,4,8,4,0,8,12,2.0,2020-04-20-02,2020-04-20-02,ETH.X,651.5015054,2020-04-20,183.19833333333335
2020-04-28-18,20,38,6,1,10,17,1.9,2020-04-28-20,2020-04-28-20,BTC.X,84.67412344,2020-04-28,7735.900000000001
2020-04-07-23,0,0,0,0,26,26,"",2020-04-08-01,2020-04-08-01,LTC.X,134.76569,2020-04-08,44.54
2020-04-26-20,135,270,54,0,0,54,2.0,2020-04-26-22,2020-04-26-22,BCH.X,0.0,2020-04-26,241.5
2020-04-06-19,155,310,15,0,0,15,2.0,2020-04-06-21,2020-04-06-21,LTC.X,1356.65769,2020-04-06,44.504999999999995
2020-04-05-22,23,43,9,1,12,22,1.8695652173913044,2020-04-06-00,2020-04-06-00,BTC.X,170.5537183,2020-04-06,6829.6016666666665
2020-03-26-14,37,74,6,0,0,6,2.0,2020-03-26-16,2020-03-26-16,ETH.X,1804.161701,2020-03-26,134.91333333333333
2020-03-26-23,46,92,9,0,0,9,2.0,2020-03-27-01,2020-03-27-01,ETH.X,555.240677,2020-03-27,139.54833333333332
2020-04-15-09,0,0,0,0,6,6,"",2020-04-15-11,2020-04-15-11,ETH.X,993.9702876,2020-04-15,157.73999999999998
2020-04-04-23,0,0,0,0,10,10,"",2020-04-05-01,2020-04-05-01,ETH.X,655.5408092,2020-04-05,145.195
2020-04-07-19,12,24,8,0,4,12,2.0,2020-04-07-21,2020-04-07-21,ETH.X,1342.79416,2020-04-07,165.85500000000002
2020-04-25-22,19,38,4,0,0,4,2.0,2020-04-26-00,2020-04-26-00,ETH.X,108.83128,2020-04-26,195.06333333333336
2020-04-18-14,118,236,21,0,0,21,2.0,2020-04-18-16,2020-04-18-16,LTC.X,672.08644,2020-04-18,43.72833333333333
2020-04-27-21,170,339,20,1,2,23,1.9941176470588236,2020-04-27-23,2020-04-27-23,BTC.X,32.6263717,2020-04-27,7785.723333333332
2020-04-25-07,22,41,6,3,3,12,1.8636363636363635,2020-04-25-09,2020-04-25-09,ETH.X,875.10065,2020-04-25,194.07666666666668
2020-04-30-10,17,34,17,0,0,17,2.0,2020-04-30-12,2020-04-30-12,LTC.X,717.9619155,2020-04-30,47.00666666666667
2020-03-25-02,38,76,10,0,0,10,2.0,2020-03-25-04,2020-03-25-04,LTC.X,6406.41747,2020-03-25,39.59166666666667
2020-03-29-07,8,8,0,6,8,14,1.0,2020-03-29-09,2020-03-29-09,BTC.X,12.14483524,2020-03-29,6122.948333333334
2020-04-03-10,250,500,44,0,0,44,2.0,2020-04-03-12,2020-04-03-12,BCH.X,2.602,2020-04-03,238.82833333333335
2020-04-10-14,22,44,7,0,16,23,2.0,2020-04-10-16,2020-04-10-16,ETH.X,1591.870423,2020-04-10,154.94333333333336
2020-04-12-09,0,0,0,0,6,6,"",2020-04-12-11,2020-04-12-11,LTC.X,207.62637,2020-04-12,42.70666666666667
2020-04-14-03,51,98,12,1,15,28,1.9215686274509804,2020-04-14-05,2020-04-14-05,BTC.X,82.13966966,2020-04-14,6901.613333333334
2020-04-30-23,3,3,0,1,1,2,1.0,2020-05-01-01,2020-05-01-01,BTC.X,55.56834389,2020-05-01,8713.59
2020-03-26-21,0,0,0,0,6,6,"",2020-03-26-23,2020-03-26-23,ETH.X,0.0,2020-03-26,136.55
2020-03-30-08,27,52,13,1,11,25,1.9259259259259258,2020-03-30-10,2020-03-30-10,BTC.X,48.71675373,2020-03-30,6298.311666666666
2020-04-23-21,61,122,17,0,8,25,2.0,2020-04-23-23,2020-04-23-23,BTC.X,0.0,2020-04-23,7571.860000000001
2020-04-03-13,127,254,41,0,56,97,2.0,2020-04-03-15,2020-04-03-15,ETH.X,3583.851428,2020-04-03,141.92666666666665
2020-04-17-12,75,142,35,3,10,48,1.8933333333333333,2020-04-17-14,2020-04-17-14,BTC.X,52.66747328,2020-04-17,7060.755
2020-04-22-11,2,3,1,1,2,4,1.5,2020-04-22-13,2020-04-22-13,BTC.X,208.9219896,2020-04-22,7035.706666666666
2020-04-03-06,98,196,43,0,0,43,2.0,2020-04-03-08,2020-04-03-08,ETH.X,2074.69494,2020-04-03,144.77833333333334
2020-03-30-03,88,116,6,15,13,34,1.3181818181818181,2020-03-30-05,2020-03-30-05,ETH.X,3247.198771,2020-03-30,128.99666666666667
2020-04-22-22,77,154,7,0,0,7,2.0,2020-04-23-00,2020-04-23-00,BTC.X,82.28548697,2020-04-23,7137.003333333334
2020-04-01-21,3,3,0,1,2,3,1.0,2020-04-01-23,2020-04-01-23,BTC.X,676.9844507,2020-04-01,6619.618333333333
2020-04-12-23,15,30,5,0,9,14,2.0,2020-04-13-01,2020-04-13-01,ETH.X,779.7693336,2020-04-13,153.49833333333333
2020-03-29-15,232,249,17,74,22,113,1.0732758620689655,2020-03-29-17,2020-03-29-17,BTC.X,82.6352464,2020-03-29,6100.915
2020-04-01-05,41,82,18,0,14,32,2.0,2020-04-01-07,2020-04-01-07,BTC.X,20.06114884,2020-04-01,6327.420000000001
2020-03-27-06,15,30,7,0,20,27,2.0,2020-03-27-08,2020-03-27-08,BTC.X,106.2047476,2020-03-27,6722.821666666667
2020-04-16-00,31,42,4,4,15,23,1.3548387096774193,2020-04-16-02,2020-04-16-02,ETH.X,362.637461,2020-04-16,153.07666666666668
2020-04-12-01,0,0,0,0,53,53,"",2020-04-12-03,2020-04-12-03,LTC.X,20.19888,2020-04-12,42.18833333333333
2020-04-08-14,0,0,0,0,15,15,"",2020-04-08-16,2020-04-08-16,BTC.X,325.7299852,2020-04-08,7310.813333333334
2020-04-18-05,55,99,16,4,10,30,1.8,2020-04-18-07,2020-04-18-07,BTC.X,8.77821952,2020-04-18,7107.181666666666
2020-04-17-19,56,112,9,0,0,9,2.0,2020-04-17-21,2020-04-17-21,LTC.X,210.92021,2020-04-17,42.46333333333333
2020-03-29-17,0,0,0,0,3,3,"",2020-03-29-19,2020-03-29-19,BCH.X,0.0,2020-03-29,210.85
2020-04-16-02,56,96,14,4,5,23,1.7142857142857142,2020-04-16-04,2020-04-16-04,BTC.X,74.89645912,2020-04-16,6659.403333333333
2020-04-06-11,3,6,3,0,0,3,2.0,2020-04-06-13,2020-04-06-13,ETH.X,2884.876721,2020-04-06,157.03
2020-04-06-14,3,6,3,0,0,3,2.0,2020-04-06-16,2020-04-06-16,LTC.X,3962.29674,2020-04-06,43.870000000000005
2020-04-12-08,0,0,0,0,21,21,"",2020-04-12-10,2020-04-12-10,ETH.X,90.425472,2020-04-12,158.14666666666668
2020-03-30-05,54,108,27,0,0,27,2.0,2020-03-30-07,2020-03-30-07,ETH.X,292.435176,2020-03-30,130.58
2020-03-28-21,0,0,0,0,20,20,"",2020-03-28-23,2020-03-28-23,ETH.X,1492.031979,2020-03-28,131.22166666666666
2020-04-06-21,280,560,36,0,2,38,2.0,2020-04-06-23,2020-04-06-23,BTC.X,158.8885781,2020-04-06,7314.993333333333
2020-04-13-23,0,0,0,0,11,11,"",2020-04-14-01,2020-04-14-01,ETH.X,1298.20231,2020-04-14,157.07000000000002
2020-03-30-11,14,27,8,1,1,10,1.9285714285714286,2020-03-30-13,2020-03-30-13,BTC.X,93.36497579,2020-03-30,6338.32
2020-04-04-10,3,6,1,0,3,4,2.0,2020-04-04-12,2020-04-04-12,BTC.X,68.38504868,2020-04-04,6714.323333333334
2020-03-20-20,1,1,0,1,0,1,1.0,2020-03-20-22,2020-03-20-22,BCH.X,1.081,2020-03-20,209.725
2020-04-09-09,4,8,1,0,2,3,2.0,2020-04-09-11,2020-04-09-11,BTC.X,219.9751298,2020-04-09,7273.185
2020-04-13-02,0,0,0,0,81,81,"",2020-04-13-04,2020-04-13-04,BCH.X,0.0,2020-04-13,235.0
2020-04-26-12,54,104,18,2,21,41,1.9259259259259258,2020-04-26-14,2020-04-26-14,BTC.X,35.64767442,2020-04-26,7681.301666666666
2020-04-02-22,25,45,8,3,8,19,1.8,2020-04-03-00,2020-04-03-00,BTC.X,63.05880759,2020-04-03,6786.036666666667
2020-04-16-08,235,470,109,0,108,217,2.0,2020-04-16-10,2020-04-16-10,BCH.X,0.0,2020-04-16,232.84
2020-04-14-04,70,140,10,0,4,14,2.0,2020-04-14-06,2020-04-14-06,ETH.X,169.608312,2020-04-14,158.01
